,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,E,ENE,ESE,N,NE,NNE,NNW,NW,S,SE,SSE,SSW,SW,W,WNW,WSW
9976,2014,4.0,22.0,5.0,75.0,6.9,1010.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9977,2014,4.0,22.0,6.0,68.0,8.8,1010.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9978,2014,4.0,22.0,7.0,57.0,14.9,1010.3,0.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9979,2014,4.0,22.0,8.0,65.0,19.1,1010.2,0.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,2014,4.0,22.0,9.0,56.0,22.0,1010.0,0.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,2014,4.0,22.0,10.0,72.0,23.9,1009.5,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9982,2014,4.0,22.0,11.0,105.0,24.6,1008.3,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9983,2014,4.0,22.0,12.0,70.0,25.9,1007.2,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9984,2014,4.0,22.0,13.0,75.0,26.0,1006.1,0.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9985,2014,4.0,22.0,14.0,76.0,26.0,1004.9,0.0,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9986,2014,4.0,22.0,15.0,64.0,26.0,1004.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9987,2014,4.0,22.0,16.0,64.0,25.2,1003.7,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9988,2014,4.0,22.0,17.0,72.0,24.2,1003.7,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9989,2014,4.0,22.0,18.0,72.0,23.1,1003.8,0.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9990,2014,4.0,22.0,19.0,72.0,21.4,1004.6,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9991,2014,4.0,22.0,20.0,86.0,20.9,1005.3,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9992,2014,4.0,22.0,21.0,61.0,19.7,1005.1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9993,2014,4.0,22.0,22.0,52.0,19.4,1005.2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9994,2014,4.0,22.0,23.0,52.0,19.0,1005.4,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9995,2014,4.0,23.0,0.0,76.0,17.7,1005.3,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9996,2014,4.0,23.0,1.0,83.0,15.6,1004.9,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9997,2014,4.0,23.0,2.0,86.0,13.1,1005.1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9998,2014,4.0,23.0,3.0,94.0,12.5,1004.8,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9999,2014,4.0,23.0,4.0,114.0,13.1,1005.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,2014,4.0,23.0,5.0,106.0,12.3,1005.6,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10001,2014,4.0,23.0,6.0,106.0,13.6,1005.7,0.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10002,2014,4.0,23.0,7.0,123.0,16.4,1006.1,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10003,2014,4.0,23.0,8.0,138.0,18.5,1006.3,0.0,1.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10004,2014,4.0,23.0,9.0,154.0,20.0,1006.1,0.0,1.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10005,2014,4.0,23.0,10.0,169.0,21.1,1005.5,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10006,2014,4.0,23.0,11.0,193.0,22.5,1004.7,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10007,2014,4.0,23.0,12.0,205.0,23.2,1003.8,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10008,2014,4.0,23.0,13.0,198.0,23.3,1003.1,0.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10009,2014,4.0,23.0,14.0,202.0,24.3,1002.3,0.0,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10010,2014,4.0,23.0,15.0,177.0,23.0,1001.9,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10011,2014,4.0,23.0,16.0,159.0,23.2,1001.5,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10012,2014,4.0,23.0,17.0,164.0,23.0,1002.2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10013,2014,4.0,23.0,18.0,142.0,22.5,1003.7,0.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10014,2014,4.0,23.0,19.0,141.0,21.2,1003.9,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10015,2014,4.0,23.0,20.0,126.0,21.4,1005.4,0.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10016,2014,4.0,23.0,21.0,116.0,20.7,1005.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10017,2014,4.0,23.0,22.0,89.0,19.9,1005.8,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10018,2014,4.0,23.0,23.0,72.0,19.1,1006.3,0.0,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10019,2014,4.0,24.0,0.0,77.0,18.2,1006.5,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10020,2014,4.0,24.0,1.0,85.0,17.5,1006.6,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10021,2014,4.0,24.0,2.0,85.0,16.7,1006.7,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10022,2014,4.0,24.0,3.0,87.0,16.5,1006.9,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10023,2014,4.0,24.0,4.0,89.0,16.0,1007.2,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10024,2014,4.0,24.0,5.0,89.0,14.4,1007.5,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10025,2014,4.0,24.0,6.0,95.0,16.7,1008.7,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10026,2014,4.0,24.0,7.0,100.0,17.5,1008.9,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10027,2014,4.0,24.0,8.0,114.0,17.9,1009.4,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10028,2014,4.0,24.0,9.0,114.0,18.2,1010.2,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10029,2014,4.0,24.0,10.0,121.0,18.7,1010.2,0.0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10030,2014,4.0,24.0,11.0,114.0,19.4,1009.8,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10031,2014,4.0,24.0,12.0,123.0,21.4,1009.3,0.0,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10032,2014,4.0,24.0,13.0,127.0,22.4,1008.4,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10033,2014,4.0,24.0,14.0,140.0,23.6,1007.3,0.0,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10034,2014,4.0,24.0,15.0,161.0,23.7,1006.8,0.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10035,2014,4.0,24.0,16.0,177.0,23.7,1006.9,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10036,2014,4.0,24.0,17.0,162.0,23.3,1007.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10037,2014,4.0,24.0,18.0,139.0,22.6,1008.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10038,2014,4.0,24.0,19.0,134.0,21.2,1009.1,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10039,2014,4.0,24.0,20.0,121.0,18.9,1009.6,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10040,2014,4.0,24.0,21.0,122.0,17.2,1010.2,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10041,2014,4.0,24.0,22.0,127.0,17.2,1010.1,0.0,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10042,2014,4.0,24.0,23.0,138.0,18.5,1010.5,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10043,2014,4.0,25.0,0.0,149.0,16.4,1010.3,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,2014,4.0,25.0,1.0,147.0,15.5,1010.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10045,2014,4.0,25.0,2.0,146.0,15.0,1010.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10046,2014,4.0,25.0,3.0,141.0,14.6,1010.3,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10047,2014,4.0,25.0,4.0,141.0,14.5,1010.8,0.0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,2014,4.0,25.0,5.0,150.0,14.2,1011.2,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10049,2014,4.0,25.0,6.0,149.0,15.6,1011.4,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10050,2014,4.0,25.0,7.0,152.0,17.4,1011.9,0.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,2014,4.0,25.0,8.0,164.0,19.2,1012.1,0.0,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10052,2014,4.0,25.0,9.0,152.0,20.6,1012.5,0.0,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10053,2014,4.0,25.0,10.0,177.0,22.2,1012.1,0.0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10054,2014,4.0,25.0,11.0,207.0,24.0,1011.6,0.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10055,2014,4.0,25.0,12.0,207.0,24.9,1010.8,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10056,2014,4.0,25.0,13.0,192.0,26.2,1010.1,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10057,2014,4.0,25.0,14.0,199.0,25.6,1009.6,0.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10058,2014,4.0,25.0,15.0,145.0,24.2,1009.3,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10059,2014,4.0,25.0,16.0,94.0,23.2,1009.3,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10060,2014,4.0,25.0,17.0,80.0,21.4,1009.6,0.0,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10061,2014,4.0,25.0,18.0,112.0,20.2,1009.9,0.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10062,2014,4.0,25.0,19.0,99.0,18.3,1011.3,0.0,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10063,2014,4.0,25.0,20.0,115.0,16.6,1012.5,0.6,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10064,2014,4.0,25.0,21.0,118.0,13.5,1013.7,2.9,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10065,2014,4.0,25.0,22.0,113.0,12.8,1013.5,2.8,2.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10066,2014,4.0,25.0,23.0,110.0,12.4,1013.3,1.1,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10067,2014,4.0,26.0,0.0,64.0,12.1,1013.5,0.7,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10068,2014,4.0,26.0,1.0,31.0,11.9,1013.2,0.9,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,2014,4.0,26.0,2.0,25.0,11.7,1013.4,0.5,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,2014,4.0,26.0,3.0,23.0,11.5,1013.8,0.1,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10071,2014,4.0,26.0,4.0,27.0,11.7,1014.2,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10072,2014,4.0,26.0,5.0,23.0,11.8,1014.8,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,2014,4.0,26.0,6.0,20.0,11.9,1015.2,0.0,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,2014,4.0,26.0,7.0,22.0,14.3,1015.5,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10075,2014,4.0,26.0,8.0,27.0,17.0,1015.8,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10076,2014,4.0,26.0,9.0,29.0,18.7,1016.0,0.0,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10077,2014,4.0,26.0,10.0,46.0,19.8,1015.6,0.0,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10078,2014,4.0,26.0,11.0,264.0,20.6,1015.2,0.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10079,2014,4.0,26.0,12.0,199.0,21.5,1014.9,0.0,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10080,2014,4.0,26.0,13.0,199.0,22.5,1014.3,0.0,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10081,2014,4.0,26.0,15.0,124.0,23.6,1012.7,0.0,2.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10082,2014,4.0,26.0,16.0,124.0,23.3,1012.8,0.0,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10083,2014,4.0,29.0,9.0,121.0,20.4,1009.9,0.0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10084,2014,4.0,29.0,10.0,124.0,21.9,1009.1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10085,2014,4.0,29.0,11.0,133.0,23.6,1007.8,0.0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10086,2014,4.0,29.0,12.0,130.0,24.6,1007.0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10087,2014,4.0,29.0,13.0,111.0,26.2,1005.9,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10088,2014,4.0,29.0,14.0,110.0,26.4,1004.7,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10089,2014,4.0,29.0,15.0,139.0,26.6,1004.0,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10090,2014,4.0,29.0,16.0,131.0,25.7,1003.7,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10091,2014,4.0,29.0,17.0,96.0,24.4,1003.5,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10092,2014,4.0,29.0,18.0,80.0,23.3,1003.8,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10093,2014,4.0,29.0,19.0,110.0,22.2,1004.2,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10094,2014,4.0,29.0,20.0,98.0,21.4,1004.7,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10095,2014,4.0,29.0,21.0,108.0,20.5,1004.8,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10096,2014,4.0,29.0,22.0,105.0,20.3,1004.8,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10097,2014,4.0,30.0,1.0,61.0,16.5,1004.6,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10098,2014,4.0,30.0,2.0,98.0,13.8,1004.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10099,2014,4.0,30.0,3.0,99.0,12.8,1003.9,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10100,2014,4.0,30.0,4.0,112.0,12.8,1004.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10101,2014,4.0,30.0,5.0,110.0,12.6,1004.4,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,2014,4.0,30.0,6.0,114.0,14.7,1005.1,0.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10103,2014,4.0,30.0,7.0,116.0,17.0,1005.2,0.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10104,2014,4.0,30.0,8.0,149.0,19.8,1005.2,0.0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,2014,4.0,30.0,9.0,161.0,21.7,1005.1,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10106,2014,4.0,30.0,10.0,169.0,23.5,1004.9,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10107,2014,4.0,30.0,11.0,184.0,25.1,1003.8,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10108,2014,4.0,30.0,12.0,185.0,26.0,1002.9,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10109,2014,4.0,30.0,13.0,152.0,26.9,1002.3,0.0,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10110,2014,4.0,30.0,14.0,135.0,27.6,1001.5,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10111,2014,4.0,30.0,15.0,143.0,27.5,1000.8,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10112,2014,4.0,30.0,16.0,127.0,26.7,1000.5,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10113,2014,4.0,30.0,17.0,110.0,25.7,1000.6,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10114,2014,4.0,30.0,18.0,105.0,24.4,1001.0,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10115,2014,4.0,30.0,19.0,114.0,23.7,1001.4,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10116,2014,4.0,30.0,20.0,92.0,22.8,1002.1,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10117,2014,4.0,30.0,21.0,89.0,22.2,1002.2,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10118,2014,4.0,30.0,22.0,85.0,21.4,1002.2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10119,2014,4.0,30.0,23.0,88.0,20.9,1002.2,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10120,2014,5.0,1.0,0.0,101.0,17.7,1002.3,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10121,2014,5.0,1.0,1.0,105.0,19.1,1002.0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10122,2014,5.0,1.0,2.0,113.0,16.7,1001.9,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10123,2014,5.0,1.0,3.0,118.0,15.1,1001.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10124,2014,5.0,1.0,4.0,130.0,14.6,1002.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10125,2014,5.0,1.0,5.0,140.0,14.4,1002.8,0.0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10126,2014,5.0,1.0,6.0,142.0,15.8,1003.4,0.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10127,2014,5.0,1.0,7.0,149.0,18.3,1003.6,0.0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10128,2014,5.0,1.0,8.0,138.0,20.5,1002.9,0.0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10129,2014,5.0,1.0,9.0,157.0,21.8,1003.4,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10130,2014,5.0,1.0,10.0,181.0,23.7,1002.6,0.0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10131,2014,5.0,1.0,11.0,166.0,25.1,1001.5,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10132,2014,5.0,1.0,12.0,156.0,25.2,1000.4,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10133,2014,5.0,1.0,13.0,162.0,25.9,999.4,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10134,2014,5.0,1.0,14.0,154.0,25.6,999.1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10135,2014,5.0,1.0,15.0,164.0,25.6,998.6,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10136,2014,5.0,1.0,16.0,168.0,24.0,1000.3,0.0,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10137,2014,5.0,1.0,17.0,162.0,16.3,1001.4,2.5,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10138,2014,5.0,1.0,18.0,114.0,20.6,1002.1,0.0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10139,2014,5.0,1.0,19.0,67.0,17.6,1003.9,0.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10140,2014,5.0,1.0,20.0,96.0,16.5,1005.7,0.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10141,2014,5.0,1.0,21.0,52.0,15.4,1005.9,0.0,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10142,2014,5.0,1.0,22.0,47.0,14.6,1007.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10143,2014,5.0,1.0,23.0,38.0,14.3,1007.3,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10144,2014,5.0,2.0,0.0,51.0,13.6,1007.3,0.0,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10145,2014,5.0,2.0,1.0,48.0,13.0,1007.2,0.0,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10146,2014,5.0,2.0,2.0,41.0,12.8,1007.1,0.0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10147,2014,5.0,2.0,3.0,36.0,13.0,1007.2,0.0,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10148,2014,5.0,2.0,4.0,36.0,13.5,1008.3,0.0,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10149,2014,5.0,2.0,5.0,33.0,13.2,1009.0,0.0,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10150,2014,5.0,2.0,6.0,28.0,13.1,1010.2,0.0,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10151,2014,5.0,2.0,7.0,29.0,13.8,1010.9,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10152,2014,5.0,2.0,8.0,36.0,15.4,1011.8,0.0,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10153,2014,5.0,2.0,9.0,65.0,17.1,1012.6,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10154,2014,5.0,2.0,10.0,66.0,18.9,1012.5,0.0,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10155,2014,5.0,2.0,11.0,57.0,20.3,1011.6,0.0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10156,2014,5.0,2.0,12.0,62.0,21.6,1010.5,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10157,2014,5.0,2.0,13.0,57.0,22.6,1009.5,0.0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10158,2014,5.0,2.0,14.0,57.0,20.9,1010.1,0.0,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10159,2014,5.0,2.0,15.0,51.0,21.3,1009.7,0.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10160,2014,5.0,2.0,16.0,36.0,19.9,1011.0,0.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10161,2014,5.0,2.0,17.0,28.0,15.9,1011.5,0.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10162,2014,5.0,2.0,18.0,21.0,15.8,1011.8,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10163,2014,5.0,2.0,19.0,12.0,13.1,1012.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10164,2014,5.0,2.0,20.0,18.0,12.8,1012.8,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10165,2014,5.0,2.0,21.0,17.0,11.6,1012.4,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10166,2014,5.0,2.0,22.0,30.0,10.2,1012.2,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10167,2014,5.0,2.0,23.0,26.0,9.8,1011.9,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10168,2014,5.0,3.0,0.0,50.0,11.5,1011.6,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10169,2014,5.0,3.0,1.0,43.0,9.7,1010.6,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10170,2014,5.0,3.0,2.0,62.0,8.5,1010.1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10171,2014,5.0,3.0,3.0,42.0,7.9,1009.5,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
